P_Pa,T_K,rho_kg_m3,u_m_s,M,a_m_s,A_m2,A_over_Astar,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_AR
1.772188096679504088e+05,1.946902670073869558e+03,1.533952081036032145e-01,3.995155098713441475e+03,3.376981654826007873e+00,1.183055019858934884e+03,7.405946113175528867e-01,1.377892026700070538e+01,3.593978723589628249e-02,3.048340603265224595e-05,1.647650195708363840e-07,4.291185169270747390e-07,1.580359914782622575e-04,9.638710973551046779e-01,4.925311937224018655e-10,1.635420436698318945e-09,0.000000000000000000e+00
1.736903485899711086e+05,1.940097482529317176e+03,1.508701501550828161e-01,4.000956354484497297e+03,3.387326548038918528e+00,1.181154606071516127e+03,7.518978592604860234e-01,1.398921959916399871e+01,3.594047384639940945e-02,2.931575637767399112e-05,1.506361668326723437e-07,3.926521934183666983e-07,1.500276492500145144e-04,9.638796375019845764e-01,4.453574261367022990e-10,1.512270663268916073e-09,0.000000000000000000e+00
1.702321398604986316e+05,1.933305752085514314e+03,1.483873888435494892e-01,4.006728896855039238e+03,3.397682285430392746e+00,1.179253549996802349e+03,7.633769349624802691e-01,1.420279024418294256e+01,3.594114447945654517e-02,2.818601019137276079e-05,1.376435016586410950e-07,3.590894737929786551e-07,1.423806394031311385e-04,9.638877903376414924e-01,4.024795168488006266e-10,1.397852377289891967e-09,0.000000000000000000e+00
1.668427847415677679e+05,1.926527573196270396e+03,1.459462004355576437e-01,4.012472892713265537e+03,3.408048948538113798e+00,1.177351896437526193e+03,7.750345803737638262e-01,1.441968321662474217e+01,3.594179922001005528e-02,2.709322047286606133e-05,1.257023964505229579e-07,3.282164820212450228e-07,1.350810530281219086e-04,9.638955709324936727e-01,3.635282525298334125e-10,1.291588611184784124e-09,0.000000000000000000e+00
1.635209123443582212e+05,1.919763037532585940e+03,1.435458739582752830e-01,4.018188507562222640e+03,3.418426618683705787e+00,1.175449689515189903e+03,7.868735800260334701e-01,1.463995032329387946e+01,3.594243816747908632e-02,2.603645282832580706e-05,1.147339513862313748e-07,2.998336287438126493e-07,1.281153955486124347e-04,9.639029938954621901e-01,3.281640606144389859e-10,1.192937389783890352e-09,0.000000000000000000e+00
1.602651790747137566e+05,1.913012234000704893e+03,1.411857109663424703e-01,4.023875905535764105e+03,3.428815374045003139e+00,1.173546973685189414e+03,7.988967616721867060e-01,1.486364417513447478e+01,3.594306143495907407e-02,2.501478573802018513e-05,1.046646536183049643e-07,2.737547754446510934e-07,1.214705802232950025e-04,9.639100733821858169e-01,2.960748207760578606e-10,1.101389830943544169e-09,0.000000000000000000e+00
1.570742680897000828e+05,1.906275248762093497e+03,1.388650253130598589e-01,4.029535249414200734e+03,3.439215303877618979e+00,1.171643788881438240e+03,8.111069969352429077e-01,1.509081819930359281e+01,3.594366914843767635e-02,2.402731080256651969e-05,9.542605310823748709e-08,2.498064383796006022e-07,1.151339214590038911e-04,9.639168231033673484e-01,2.669738212670866537e-10,1.016468334116040503e-09,0.000000000000000000e+00
1.539468887649826065e+05,1.899552165255382079e+03,1.365831429257759189e-01,4.035166700639583723e+03,3.449626478543426078e+00,1.169740180781368736e+03,8.235072019669343879e-01,1.532152665142447212e+01,3.594426144602860113e-02,2.307313296874843953e-05,8.695445455783987633e-08,2.278270310528889217e-07,1.090931279528518125e-04,9.639232563332412740e-01,2.405978519379310575e-10,9.377248537855302824e-10,0.000000000000000000e+00
1.508817761728090118e+05,1.892843064220000315e+03,1.343394015854642576e-01,4.040770419330789082e+03,3.460048967630757311e+00,1.167836194554690564e+03,8.361003381157321446e-01,1.555582462801529431e+01,3.594483847722042269e-02,2.215137073521185611e-05,7.919062489495651972e-08,2.076661440171397856e-07,1.033362956806090132e-04,9.639293859181501389e-01,2.167054260970716902e-10,8.647392547272493363e-10,0.000000000000000000e+00
1.478776905703853990e+05,1.886148023721664913e+03,1.321331507103548353e-01,4.046346564298127760e+03,3.470482855260339061e+00,1.165931869729576874e+03,8.488894126048915911e-01,1.579376807910435687e+01,3.594540040214905252e-02,2.126115633846377304e-05,7.207951577031679783e-08,1.891838607637934613e-07,9.785190074852880655e-05,9.639352242851944030e-01,1.950751237194928337e-10,7.971177461016211678e-10,0.000000000000000000e+00
1.449334168984387361e+05,1.879467119179248130e+03,1.299637511436258774e-01,4.051895293057940307e+03,3.480928212667036004e+00,1.164027249488560301e+03,8.618774792201167045e-01,1.603541382102421764e+01,3.594594739088156216e-02,2.040163591950183399e-05,6.557000052195125522e-08,1.722501084629664957e-07,9.262879212465245985e-05,9.639407834509700068e-01,1.755040488452506820e-10,7.344913914396914185e-10,0.000000000000000000e+00
1.420477642897629412e+05,1.872800423393472784e+03,1.278305749449981099e-01,4.057416761846603094e+03,3.491385111231941618e+00,1.162122376243661165e+03,8.750676390076677080e-01,1.628081954940013532e+01,3.594647962272412567e-02,1.957196967158700290e-05,5.961462506715716376e-08,1.567440423141187116e-07,8.765618426614571988e-05,9.639460750303497916e-01,1.578063943432804921e-10,6.765146916425510293e-10,0.000000000000000000e+00
1.392195655875511875e+05,1.866148006576810531e+03,1.257330051862467490e-01,4.062911125634498603e+03,3.501853622977187275e+00,1.160217291486990916e+03,8.884630409824353370e-01,1.653004385232394569e+01,3.594699728554748286e-02,1.877133196950485746e-05,5.416937218442231275e-08,1.425534622680768762e-07,8.292364965755736977e-05,9.639511102453147684e-01,1.418121075333257411e-10,6.228642381635006609e-10,0.000000000000000000e+00
1.364476768733155914e+05,1.859509936384753246e+03,1.236704357505307439e-01,4.068378538139706052e+03,3.512333824093198054e+00,1.158312034645529593e+03,9.020668828463752620e-01,1.678314622372067788e+01,3.594750057512891700e-02,1.799891148081331752e-05,4.919343865414178353e-08,1.295742608909467182e-07,7.842111127522931964e-05,9.639558999338123657e-01,1.273656504759742823e-10,5.732374336108500709e-10,0.000000000000000000e+00
1.337309770042084856e+05,1.852886277948500720e+03,1.216422711354318703e-01,4.073819151841296843e+03,3.522825777639874367e+00,1.156406648804120550e+03,9.158824117177936097e-01,1.704018707691707846e+01,3.594798969451856729e-02,1.725391125956620379e-05,4.464902473327565418e-08,1.177099011500156873e-07,7.413883499237632210e-05,9.639604545586275552e-01,1.143248490449034868e-10,5.273512770695299335e-10,0.000000000000000000e+00
1.310683671595559135e+05,1.846277093908619690e+03,1.196479262597298504e-01,4.079233117992572716e+03,3.533329552455365175e+00,1.154501174439800252e+03,9.299129248709210316e-01,1.730122775840153082e+01,3.594846485342094444e-02,1.653554882293622444e-05,4.050113544648620706e-08,1.068709229143004124e-07,7.006742193837748526e-05,9.639647842162584190e-01,1.025598251907699133e-10,4.849412115002694664e-10,0.000000000000000000e+00
1.284587703964171087e+05,1.839682444449910236e+03,1.176868262737567478e-01,4.084620586633980565e+03,3.543845227258684005e+00,1.152595648143925700e+03,9.441617704866451799e-01,1.756633056179160235e+01,3.594892626759830373e-02,1.584305621128410211e-05,3.671739318584549391e-08,9.697447698063975358e-08,6.619780082589931769e-05,9.639688986457822795e-01,9.195200709490879545e-11,4.457600306462309746e-10,0.000000000000000000e+00
1.259011312139956717e+05,1.833102387337177788e+03,1.157584063733368696e-01,4.089981706605888121e+03,3.554372862190555260e+00,1.150690111921808239e+03,9.586323484140084616e-01,1.783555874200187574e+01,3.594937415829176086e-02,1.517568003214113582e-05,3.326786112050582483e-08,8.794388545406872997e-08,6.252122025842253724e-05,9.639728072377010681e-01,8.239321218739376638e-11,4.095768429394601655e-10,0.000000000000000000e+00
